detection_id,score,frame_id,est_fontsize,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_w,bbox_h,kisolation_w,kisolation_h
0,0.9817552,579,16,1291,1299,116,154,8,38,14.646464646464665,38
0,0.9818821,580,16,1291,1299,116,154,8,38,14.649874055415694,38
0,0.98190403,581,16,1291,1299,116,154,8,38,14.653266331658187,38
0,0.9827837,582,16,1291,1299,116,154,8,38,14.65664160401002,38
0,0.97769445,583,15,1303,1310,118,154,7,36,14.657500000000027,36
0,0.5658161,584,14,1303,1310,118,152,7,34,14.655860349127124,34
0,0.9615777,585,16,1317,1325,116,153,8,37,14.659203980099392,37
0,0.96550524,586,16,1317,1325,116,153,8,37,14.662531017369702,37
0,0.96285236,587,16,1317,1325,116,153,8,37,14.665841584158443,37
0,0.9759182,588,16,1331,1339,116,153,8,37,14.6691358024691,37
0,0.97550726,589,16,1331,1339,116,153,8,37,14.672413793103487,37
0,0.9754097,590,16,1331,1339,116,153,8,37,14.67567567567562,37
0,0.9857133,591,17,1346,1354,115,155,8,40,14.68137254901967,40
0,0.9850347,592,17,1346,1354,115,155,8,40,14.687041564792253,40
0,0.98528033,593,17,1346,1354,115,155,8,40,14.69268292682932,40
0,0.9558448,594,15,1357,1366,118,153,9,35,14.693430656934197,35
0,0.95756733,595,15,1357,1366,118,153,9,35,14.694174757281644,35
0,0.95628715,596,15,1357,1366,118,153,9,35,14.69491525423723,35
0,0.95425856,597,15,1357,1366,118,153,9,35,14.695652173913004,35
0,0.9473724,598,16,1371,1380,116,154,9,38,14.698795180722982,38
0,0.94745964,599,16,1371,1380,115,154,9,39,14.701923076923094,39
0,0.9472657,600,16,1371,1380,115,154,9,39,14.70503597122297,39
0,0.948869,601,16,1371,1380,115,154,9,39,14.708133971291772,39
0,0.95080036,602,16,1371,1380,115,154,9,39,14.711217183770941,39
0,0.96031785,603,16,1386,1394,115,153,8,38,14.71428571428578,38
0,0.9632837,604,16,1386,1394,115,153,8,38,14.717339667458418,38
0,0.98213047,605,16,1401,1409,116,154,8,38,14.720379146919413,38
0,0.9824186,606,16,1401,1409,116,154,8,38,14.72340425531911,38
0,0.98245054,607,16,1401,1409,116,154,8,38,14.7264150943397,38
0,0.98235625,608,16,1401,1409,116,154,8,38,14.729411764705901,38
0,0.9822676,609,16,1401,1409,116,154,8,38,14.73239436619724,38
0,0.8772883,610,15,1413,1421,118,153,8,35,14.73302107728341,35
0,0.873786,611,15,1413,1421,118,153,8,35,14.733644859813012,35
0,0.8796245,612,15,1413,1421,118,153,8,35,14.734265734265819,35
0,0.8804586,613,15,1413,1421,118,153,8,35,14.734883720930156,35
0,0.87741697,614,15,1413,1421,118,153,8,35,14.735498839907223,35
0,0.8966603,615,16,1427,1436,115,152,9,37,14.738425925925867,37
0,0.9109594,616,16,1427,1436,115,152,9,37,14.74133949191696,37
0,0.909688,617,16,1427,1436,115,152,9,37,14.744239631336313,37
0,0.93656063,618,16,1442,1451,117,154,9,37,14.747126436781627,37
0,0.93540114,619,16,1442,1451,117,154,9,37,14.75,37
0,0.93804044,620,16,1442,1451,117,154,9,37,14.752860411899292,37
0,0.9337473,621,16,1442,1451,117,154,9,37,14.755707762556995,37
0,0.93416923,622,16,1442,1451,117,154,9,37,14.75854214123001,37
0,0.9870607,623,17,1456,1465,114,154,9,40,14.763636363636351,40
0,0.98721784,624,17,1456,1465,114,154,9,40,14.76870748299325,40
0,0.9869613,625,17,1456,1465,114,154,9,40,14.773755656108506,40
0,0.98717433,626,17,1456,1465,114,154,9,40,14.778781038374746,40
0,0.98700976,627,17,1456,1464,114,154,8,40,14.783783783783747,40
0,0.98719287,628,17,1456,1464,114,154,8,40,14.788764044943719,40
0,0.9870228,629,17,1456,1464,114,154,8,40,14.79372197309408,40
0,0.98897004,630,17,1456,1464,114,154,8,40,14.798657718120694,40
0,0.98899895,631,17,1456,1464,114,154,8,40,14.803571428571331,40
0,0.9887096,632,17,1456,1464,114,154,8,40,14.808463251670446,40
0,0.988712,633,17,1456,1465,114,154,9,40,14.813333333333276,40
0,0.9886236,634,17,1456,1464,114,154,8,40,14.818181818181756,40
0,0.9884886,635,17,1456,1464,114,154,8,40,14.823008849557482,40
0,0.98676556,636,17,1456,1464,114,154,8,40,14.827814569536486,40
0,0.98693514,637,17,1456,1464,114,154,8,40,14.832599118942653,40
0,0.9742788,651,16,1468,1478,116,153,10,37,14.835164835164733,37
0,0.97269857,652,16,1468,1478,116,153,10,37,14.837719298245702,37
0,0.973087,653,16,1468,1478,116,153,10,37,14.840262582056994,37
0,0.97270113,654,16,1468,1478,116,153,10,37,14.842794759825438,37
0,0.9872195,655,16,1483,1491,115,154,8,39,14.845315904139397,39
0,0.9874269,656,17,1483,1491,114,154,8,40,14.849999999999909,40
0,0.9216737,657,16,1498,1506,115,152,8,37,14.85249457700661,37
0,0.9203451,658,16,1498,1506,115,152,8,37,14.854978354978357,37
0,0.91914254,659,16,1498,1506,115,152,8,37,14.85745140388758,37
0,0.9089692,660,15,1498,1506,115,151,8,36,14.857758620689765,36
0,0.9902701,661,16,1512,1521,116,155,9,39,14.86021505376334,39
0,0.9902116,662,16,1512,1521,116,155,9,39,14.862660944206027,39
0,0.99012196,663,16,1512,1521,116,155,9,39,14.86509635974312,39
0,0.9905082,664,16,1512,1521,116,155,9,39,14.867521367521476,39
0,0.94141537,665,16,1523,1532,116,154,9,38,14.869936034115199,38
0,0.94185644,666,16,1523,1532,116,154,9,38,14.872340425532002,38
0,0.94151473,667,16,1523,1532,116,154,9,38,14.87473460721867,38
0,0.9412008,668,16,1523,1532,116,154,9,38,14.877118644067878,38
0,0.98446596,669,16,1538,1547,114,153,9,39,14.879492600422736,39
0,0.98462015,670,16,1538,1547,114,153,9,39,14.8818565400843,39
0,0.6356235,671,13,1551,1560,120,152,9,32,14.877894736842109,32
0,0.60553163,672,14,1551,1560,119,152,9,33,14.876050420167985,33
0,0.60920614,673,14,1551,1560,119,152,9,33,14.87421383647802,33
0,0.6422882,674,14,1551,1560,119,152,9,33,14.872384937238394,33
0,0.97152597,675,16,1567,1575,117,155,8,38,14.874739039665883,38
0,0.9697464,676,16,1567,1575,117,155,8,38,14.877083333333303,38
0,0.97010565,677,15,1580,1589,117,153,9,36,14.877338877338843,36
0,0.9704902,678,15,1580,1589,117,153,9,36,14.877593360995888,36
0,0.9705991,679,15,1580,1589,117,153,9,36,14.877846790890317,36
0,0.9822455,680,16,1594,1602,115,154,8,39,14.880165289256183,39
0,0.9821346,681,16,1594,1602,115,154,8,39,14.882474226804106,39
0,0.9820512,682,16,1594,1602,115,154,8,39,14.884773662551424,39
0,0.9817681,683,16,1594,1602,115,154,8,39,14.887063655030715,39
0,0.9817663,684,16,1594,1602,115,154,8,39,14.889344262295026,39
0,0.9694091,685,16,1608,1616,115,153,8,38,14.891615541922192,38
0,0.9708286,686,16,1608,1616,115,153,8,38,14.893877551020296,38
0,0.985685,687,16,1623,1631,116,155,8,39,14.896130346232212,39
0,0.98620564,688,16,1623,1631,116,155,8,39,14.89837398373993,39
0,0.96938884,689,16,1634,1643,114,153,9,39,14.900608519269781,39
0,0.9700311,690,16,1634,1643,114,153,9,39,14.902834008097216,39
0,0.9707254,691,16,1635,1643,114,153,8,39,14.90505050505044,39
0,0.9714495,692,16,1634,1643,114,153,9,39,14.9072580645161,39
0,0.9711411,693,16,1635,1643,114,153,8,39,14.909456740442693,39
0,0.97173667,694,16,1634,1643,114,153,9,39,14.911646586345341,39
0,0.9721231,695,16,1635,1643,114,153,8,39,14.91382765531057,39
0,0.9719903,696,16,1635,1643,114,153,8,39,14.91599999999994,39
0,0.9722608,697,16,1635,1643,114,153,8,39,14.9181636726546,39
0,0.97217613,698,16,1635,1643,114,153,8,39,14.920318725099605,39
0,0.97243744,699,16,1635,1643,114,153,8,39,14.922465208747553,39
0,0.97379106,700,16,1635,1643,114,153,8,39,14.924603174603135,39
0,0.9823686,701,16,1650,1658,114,153,8,39,14.926732673267225,39
0,0.982349,702,16,1650,1658,114,153,8,39,14.928853754940747,39
0,0.9821679,703,16,1650,1658,114,153,8,39,14.930966469428085,39
0,0.98217154,704,16,1650,1658,114,153,8,39,14.933070866141634,39
0,0.98216337,705,16,1650,1658,114,153,8,39,14.935166994106112,39
0,0.8336731,706,17,792,800,148,188,8,40,14.939215686274565,40
0,0.84106463,707,17,792,800,148,188,8,40,14.943248532289658,40
0,0.8441685,708,17,792,800,148,188,8,40,14.947265625,40
0,0.84914315,709,17,792,800,148,188,8,40,14.951267056530241,40
0,0.8513814,710,17,792,800,148,188,8,40,14.955252918287897,40
0,0.85264146,711,17,792,800,148,188,8,40,14.959223300970848,40
0,0.85355306,712,17,792,800,148,188,8,40,14.963178294573595,40
0,0.85053873,713,17,792,800,148,188,8,40,14.967117988394534,40
0,0.85004276,714,17,792,800,148,188,8,40,14.971042471042438,40
0,0.848371,715,17,792,800,148,188,8,40,14.97495183044316,40
0,0.8484237,716,17,792,800,148,188,8,40,14.97884615384612,40
0,0.8484322,717,17,792,800,148,188,8,40,14.982725527831121,40
0,0.8484314,718,17,792,800,148,188,8,40,14.986590038314148,40
0,0.84844875,719,17,792,800,148,188,8,40,14.99043977055453,40
0,0.82242197,720,17,792,800,148,188,8,40,14.994274809160288,40
0,0.8034769,736,17,792,800,148,188,8,40,14.998095238095289,40
0,0.8069569,737,17,792,800,148,188,8,40,15.001901140684367,40
0,0.80530566,738,17,792,800,148,188,8,40,15.005692599620488,40
0,0.7976382,739,17,792,800,148,188,8,40,15.009469696969745,40
0,0.80301785,740,17,792,800,148,188,8,40,15.01323251417773,40
0,0.81391734,741,17,792,800,148,188,8,40,15.016981132075443,40
0,0.81317234,742,17,792,800,148,188,8,40,15.020715630885093,40
0,0.8132097,743,17,792,800,148,188,8,40,15.02443609022555,40
0,0.80197513,744,17,792,800,148,188,8,40,15.028142589118147,40
0,0.8060314,745,17,792,800,148,188,8,40,15.03183520599248,40
0,0.8060173,746,17,792,800,148,188,8,40,15.035514018691629,40
0,0.8059947,747,17,792,800,148,188,8,40,15.039179104477626,40
0,0.805975,748,17,792,800,148,188,8,40,15.042830540037244,40
0,0.8059976,749,17,792,800,148,188,8,40,15.046468401487004,40
0,0.8046063,750,17,792,800,148,188,8,40,15.050092764378519,40
0,0.802287,766,17,792,800,148,188,8,40,15.053703703703718,40
0,0.8031753,767,17,792,800,148,188,8,40,15.057301293900196,40
0,0.8014409,768,17,792,800,148,188,8,40,15.060885608856097,40
0,0.79900575,769,17,792,800,148,188,8,40,15.064456721915235,40
0,0.8039351,770,17,792,800,148,188,8,40,15.06801470588232,40
0,0.80413425,771,17,792,800,148,188,8,40,15.071559633027505,40
0,0.804109,772,17,792,800,148,188,8,40,15.07509157509162,40
0,0.8026337,773,17,792,800,148,188,8,40,15.078610603290713,40
0,0.80258536,774,17,792,800,148,188,8,40,15.082116788321173,40
0,0.8026005,775,17,792,800,148,188,8,40,15.085610200364272,40
0,0.8026018,776,17,792,800,148,188,8,40,15.089090909090942,40
0,0.8025937,777,17,792,800,148,188,8,40,15.092558983666095,40
0,0.8073325,778,17,792,800,148,188,8,40,15.096014492753625,40
0,0.8073559,779,17,792,800,148,188,8,40,15.099457504520842,40
0,0.8073098,780,17,792,800,148,188,8,40,15.102888086642565,40
0,0.80110496,796,17,792,800,148,188,8,40,15.106306306306351,40
0,0.805103,797,17,792,800,148,188,8,40,15.109712230215791,40
0,0.95791465,798,16,804,812,149,187,8,38,15.111310592459631,38
0,0.96376693,799,16,805,812,149,188,7,39,15.112903225806463,39
0,0.96379983,800,16,805,812,149,188,7,39,15.114490161001754,39
0,0.964398,801,16,805,812,149,188,7,39,15.116071428571445,39
0,0.9671195,802,16,805,812,149,188,7,39,15.117647058823536,39
0,0.9671265,803,16,805,812,149,188,7,39,15.11921708185048,39
0,0.96760416,804,16,805,812,149,188,7,39,15.120781527531108,39
0,0.9660924,805,16,805,812,149,188,7,39,15.122340425531888,39
0,0.9665376,806,16,805,812,149,188,7,39,15.123893805309763,39
0,0.8840998,807,18,819,826,147,189,7,42,15.12897526501763,42
0,0.883109,808,18,819,826,147,189,7,42,15.134038800705412,42
0,0.8862501,809,18,819,826,147,189,7,42,15.139084507042298,42
0,0.9271702,810,18,819,826,147,190,7,43,15.144112478031616,43
0,0.9270469,811,18,819,826,147,190,7,43,15.149122807017534,43
0,0.8139393,812,15,832,839,152,187,7,35,15.14886164623465,35
0,0.8145269,813,15,832,839,152,187,7,35,15.148601398601386,35
0,0.8090288,814,15,832,839,152,187,7,35,15.14834205933687,35
0,0.8198763,815,15,832,839,152,187,7,35,15.148083623693424,35
0,0.8070744,816,15,832,839,152,187,7,35,15.14782608695657,35
0,0.8174181,817,15,832,839,152,187,7,35,15.147569444444457,35
0,0.82623124,818,15,832,839,152,187,7,35,15.147313691507748,35
0,0.82415277,819,15,832,839,152,187,7,35,15.147058823529392,35
0,0.8177804,820,15,833,839,152,187,6,35,15.146804835924058,35
0,0.9725593,821,16,848,855,149,187,7,38,15.148275862069,38
0,0.97182786,822,16,848,855,149,187,7,38,15.149741824440639,38
0,0.9877236,823,17,848,856,148,189,8,41,15.152920962199346,41
0,0.987595,824,17,849,856,148,189,7,41,15.156089193825096,41
0,0.98756176,825,18,849,856,148,190,7,42,15.160958904109634,42
0,0.9875361,826,18,849,856,148,190,7,42,15.16581196581194,42
0,0.9878879,827,17,848,856,148,189,8,41,15.168941979522174,41
0,0.9879204,828,17,848,856,148,189,8,41,15.172061328790505,41
0,0.9879573,829,17,848,856,148,189,8,41,15.175170068027228,41
0,0.9879718,830,17,848,856,148,189,8,41,15.17826825127338,41
0,0.98809916,831,17,848,856,148,189,8,41,15.18135593220336,41
0,0.33683637,832,11,859,865,158,184,6,26,15.174280879864682,26
0,0.33259282,833,11,859,865,158,184,6,26,15.167229729729684,26
0,0.34455866,834,11,859,865,158,184,6,26,15.160202360876951,26
0,0.97857815,835,15,876,883,150,186,7,36,15.159932659932679,36
0,0.97909874,836,15,876,883,150,186,7,36,15.159663865546236,36
0,0.9792591,837,15,876,883,150,186,7,36,15.159395973154346,36
0,0.9684358,838,15,889,896,151,187,7,36,15.15912897822443,36
0,0.96883136,839,15,889,896,151,187,7,36,15.158862876254148,36
0,0.9673673,840,15,889,896,151,187,7,36,15.158597662771285,36
0,0.96672344,841,15,889,896,151,187,7,36,15.158333333333303,36
0,0.9651735,842,15,889,896,151,186,7,35,15.158069883527446,35
0,0.9649625,843,15,889,896,151,186,7,35,15.157807308970064,35
0,0.9472085,844,16,902,910,148,187,8,39,15.159203980099505,39
0,0.94660246,845,16,902,910,148,187,8,39,15.160596026490111,39
0,0.95127505,846,16,902,910,148,187,8,39,15.161983471074336,39
0,0.95110315,847,16,902,909,148,187,7,39,15.163366336633658,39
0,0.95125896,848,16,902,909,148,187,7,39,15.164744645799033,39
0,0.95079887,849,16,902,909,148,187,7,39,15.166118421052602,39
0,0.9506159,850,16,902,909,148,187,7,39,15.167487684729053,39
0,0.9479354,851,16,902,909,148,187,7,39,15.16885245901642,39
0,0.9145156,852,15,916,923,150,185,7,35,15.168576104746307,35
0,0.9143066,853,15,916,923,150,185,7,35,15.16830065359477,35
0,0.91441697,854,15,916,923,150,185,7,35,15.16802610114189,35
0,0.87175846,855,15,930,937,150,186,7,36,15.167752442996743,36
0,0.868795,856,15,930,937,150,186,7,36,15.16747967479671,36
0,0.8707592,857,15,930,937,150,186,7,36,15.167207792207819,36
0,0.86857975,858,15,930,937,150,186,7,36,15.166936790923842,36
0,0.87027663,859,15,930,937,150,186,7,36,15.166666666666629,36
0,0.8674112,860,15,930,937,150,186,7,36,15.16639741518577,36
0,0.86733294,861,15,930,937,150,186,7,36,15.166129032258027,36
0,0.8644538,862,15,930,937,150,186,7,36,15.16586151368756,36
0,0.8641937,863,15,930,937,150,186,7,36,15.165594855305471,36
0,0.86416274,864,15,930,937,150,186,7,36,15.165329052969469,36
0,0.8641656,865,15,930,937,150,186,7,36,15.165064102564088,36
0,0.86415863,866,15,930,937,150,186,7,36,15.164800000000014,36
0,0.8641524,867,15,930,937,150,186,7,36,15.164536741214079,36
0,0.8703005,868,15,930,937,150,186,7,36,15.164274322169035,36
0,0.8711978,869,15,930,937,150,186,7,36,15.164012738853557,36
0,0.87098444,870,15,930,937,150,186,7,36,15.163751987281444,36
0,0.9258252,871,15,944,951,150,185,7,35,15.163492063492072,35
0,0.9302152,872,15,944,951,150,185,7,35,15.163232963549945,35
0,0.9307322,873,15,944,951,150,185,7,35,15.162974683544348,35
0,0.93358964,874,15,944,951,150,185,7,35,15.16271721958924,35
0,0.23141077,875,12,952,959,157,185,7,28,15.157728706624653,28
0,0.22180262,876,12,951,959,157,185,8,28,15.152755905511867,28
0,0.2189093,877,12,951,959,157,185,8,28,15.14779874213832,28
0,0.21925499,878,12,951,959,157,185,8,28,15.14285714285711,28
0,0.548579,879,13,973,979,153,184,6,31,15.13949843260184,31
0,0.3730074,880,15,972,979,152,187,7,35,15.139280125195569,35
0,0.35214368,881,15,972,979,151,187,7,36,15.139062500000023,36
0,0.37335402,882,15,972,979,152,187,7,35,15.138845553822193,35
0,0.84144294,883,17,987,995,148,188,8,40,15.141744548286624,40
0,0.85177606,884,17,987,995,148,188,8,40,15.14463452566099,40
0,0.8507608,885,17,987,995,148,188,8,40,15.147515527950304,40
0,0.7088116,886,14,998,1006,151,185,8,34,15.145736434108471,34
0,0.70911837,887,14,998,1006,151,185,8,34,15.143962848297178,34
0,0.7092242,888,14,998,1006,151,185,8,34,15.142194744976791,34
0,0.7102202,889,14,998,1006,151,185,8,34,15.140432098765473,34
0,0.7145603,890,14,998,1006,151,185,8,34,15.138674884437592,34
0,0.728233,891,15,999,1007,150,185,8,35,15.13846153846157,35
0,0.72917193,892,15,998,1007,150,185,9,35,15.13824884792632,35
0,0.7284463,893,15,998,1007,150,185,9,35,15.138036809815958,35
0,0.7291386,894,15,998,1007,150,185,9,35,15.137825421133243,35
0,0.7277823,895,15,999,1007,150,185,8,35,15.137614678899126,35
0,0.7277411,896,15,999,1007,150,185,8,35,15.137404580152634,35
0,0.72777146,897,15,999,1007,150,185,8,35,15.137195121951208,35
0,0.7277126,898,15,999,1007,150,185,8,35,15.136986301369916,35
0,0.7281877,899,15,999,1007,150,185,8,35,15.136778115501556,35
0,0.31253806,900,14,997,1007,152,186,10,34,15.135053110773924,34
0,0.76643556,911,14,1013,1021,152,185,8,33,15.133333333333326,33
0,0.7622275,912,14,1013,1021,152,185,8,33,15.131618759455364,33
0,0.7512633,913,14,1013,1021,152,185,8,33,15.129909365558888,33
0,0.7851439,914,14,1028,1036,151,185,8,34,15.128205128205082,34
0,0.78369194,915,14,1028,1036,151,185,8,34,15.126506024096443,34
0,0.7702063,916,14,1028,1036,151,185,8,34,15.12481203007519,34
0,0.7665089,917,14,1028,1036,151,185,8,34,15.12312312312315,34
0,0.88045317,918,16,1041,1050,150,188,9,38,15.124437781109464,38
0,0.880198,919,16,1041,1050,150,188,9,38,15.125748502993929,38
0,0.8543597,920,16,1041,1050,150,187,9,37,15.127055306427565,37
0,0.85747194,921,16,1041,1050,150,188,9,38,15.128358208955206,38
0,0.87354624,922,16,1041,1050,150,187,9,37,15.129657228017777,37
0,0.89329684,923,16,1041,1050,150,188,9,38,15.130952380952294,38
0,0.8972052,924,16,1041,1050,150,188,9,38,15.132243684992545,38
0,0.92381024,925,16,1054,1063,150,187,9,37,15.13353115727,37
0,0.92496544,926,16,1054,1063,150,187,9,37,15.134814814814717,37
0,0.9463851,927,16,1069,1077,150,188,8,38,15.136094674556261,38
0,0.9478901,928,16,1068,1077,150,188,9,38,15.137370753323466,38
0,0.8972995,929,15,1082,1090,151,186,8,35,15.137168141592838,35
0,0.9011143,930,15,1082,1090,151,186,8,35,15.136966126656944,35
0,0.9033763,931,15,1082,1090,151,186,8,35,15.136764705882342,35
0,0.9001309,932,15,1082,1090,151,186,8,35,15.136563876651962,35
0,0.93125457,933,14,1095,1104,153,186,9,33,15.134897360703917,33
0,0.9238905,934,14,1095,1104,153,186,9,33,15.133235724743827,33
0,0.9442927,935,15,1109,1118,151,187,9,36,15.133040935672625,36
0,0.9440479,936,15,1109,1118,151,187,9,36,15.13284671532847,36
0,0.9428969,937,15,1109,1118,151,187,9,36,15.132653061224573,36
0,0.94259965,938,15,1109,1118,151,187,9,36,15.132459970888021,36
0,0.9431503,939,15,1109,1118,151,187,9,36,15.13226744186045,36
0,0.94106126,940,15,1109,1118,151,187,9,36,15.132075471698045,36
0,0.9411406,941,15,1109,1118,151,187,9,36,15.131884057971092,36
0,0.9422889,942,16,1109,1118,151,188,9,37,15.133140376266283,37
0,0.94172424,943,15,1109,1118,151,187,9,36,15.13294797687854,36
0,0.94302934,944,16,1109,1118,151,188,9,37,15.134199134199207,37
0,0.94259566,945,15,1109,1118,151,187,9,36,15.13400576368872,36
0,0.94277686,946,15,1109,1118,151,187,9,36,15.133812949640287,36
0,0.9428229,947,15,1109,1118,151,187,9,36,15.133620689655118,36
0,0.9428689,948,15,1109,1118,151,187,9,36,15.133428981348743,36
0,0.9431119,949,15,1109,1118,151,187,9,36,15.133237822349656,36
0,0.61081225,950,16,1121,1129,151,189,8,38,15.134477825464955,38
0,0.9501142,955,16,1150,1159,149,188,9,39,15.135714285714357,39
0,0.94752675,956,16,1150,1159,149,188,9,39,15.136947218259593,39
0,0.9485742,957,16,1150,1159,149,188,9,39,15.138176638176674,39
0,0.93815714,958,16,1151,1160,150,188,9,38,15.13940256045521,38
0,0.93807834,959,16,1151,1160,150,188,9,38,15.140625,38
0,0.93534017,960,16,1151,1160,150,188,9,38,15.14184397163126,38
0,0.940025,961,16,1165,1174,150,188,9,38,15.14305949008508,38
0,0.939219,962,16,1165,1174,150,188,9,38,15.144271570014098,38
0,0.9381344,963,16,1165,1174,150,188,9,38,15.14548022598865,38
0,0.9700347,964,16,1179,1188,149,188,9,39,15.146685472496529,39
0,0.9762398,965,17,1179,1189,149,189,10,40,15.149295774647953,40
0,0.9758479,966,17,1179,1189,149,189,10,40,15.151898734177166,40
0,0.92811483,967,17,1192,1201,149,189,9,40,15.154494382022449,40
0,0.92899656,968,17,1192,1201,149,189,9,40,15.157082748948142,40
0,0.92864525,969,17,1192,1200,149,189,8,40,15.159663865546236,40
0,0.92918646,970,17,1192,1200,149,189,8,40,15.162237762237737,40
0,0.8168941,971,16,1207,1217,149,187,10,38,15.163407821229157,38
0,0.82073265,972,16,1207,1217,149,187,10,38,15.164574616457458,38
0,0.85390395,973,16,1207,1217,149,188,10,39,15.16573816155983,39
0,0.86751354,974,16,1207,1217,149,188,10,39,15.166898470097294,39
0,0.86479324,975,16,1207,1217,149,188,10,39,15.168055555555611,39
0,0.8631332,976,16,1207,1217,149,188,10,39,15.16920943134528,39
0,0.8640149,977,16,1207,1217,149,188,10,39,15.170360110803358,39
0,0.8632204,978,16,1207,1217,149,188,10,39,15.171507607192325,39
0,0.86101025,979,16,1207,1217,149,188,10,39,15.172651933701673,39
0,0.920897,980,16,1192,1201,149,188,9,39,15.17379310344836,39
0,0.9220858,981,16,1192,1201,149,188,9,39,15.17493112947659,39
0,0.9235499,982,16,1192,1201,149,188,9,39,15.176066024759393,39
0,0.96333545,983,17,1179,1189,148,188,10,40,15.178571428571331,40
0,0.96319187,984,17,1179,1189,148,188,10,40,15.18106995884773,40
0,0.96438956,985,17,1179,1189,148,188,10,40,15.183561643835674,40
0,0.9643748,986,17,1179,1189,148,188,10,40,15.186046511627865,40
0,0.9323848,987,16,1165,1174,150,188,9,38,15.187158469945416,38
0,0.93307704,988,16,1165,1174,150,188,9,38,15.188267394270042,38
0,0.9328499,989,16,1165,1174,150,188,9,38,15.189373297002703,38
0,0.8957782,990,16,1165,1175,150,187,10,37,15.190476190476147,37
0,0.8207278,991,16,1151,1162,150,187,11,37,15.191576086956502,37
0,0.8207793,992,16,1151,1162,150,187,11,37,15.192672998643047,37
0,0.82122564,993,16,1151,1162,150,187,11,37,15.193766937669352,37
0,0.8213975,994,16,1151,1162,150,187,11,37,15.19485791610282,37
0,0.82166857,995,16,1151,1162,150,187,11,37,15.19594594594605,37
0,0.82908845,996,14,1164,1174,153,187,10,34,15.194331983805569,34
0,0.83009434,997,14,1164,1174,153,187,10,34,15.192722371967648,34
0,0.8259209,998,14,1164,1174,153,187,10,34,15.191117092866762,34
0,0.8201754,999,14,1164,1174,153,187,10,34,15.1895161290322,34
0,0.8354282,1000,15,1164,1173,152,187,9,35,15.189261744966416,35
0,0.83557093,1001,15,1164,1173,152,187,9,35,15.189008042895466,35
0,0.9179091,1002,16,1179,1189,149,188,10,39,15.190093708165932,39
0,0.6699895,1003,15,1192,1203,151,187,11,36,15.189839572192568,36
0,0.7105628,1004,15,1192,1202,151,187,10,36,15.189586114819804,36
0,0.7141787,1005,15,1192,1202,151,187,10,36,15.189333333333252,36
0,0.7174926,1006,15,1192,1202,151,187,10,36,15.189081225033306,36
0,0.4408842,1007,14,1205,1216,152,186,11,34,15.1875,34
0,0.5020095,1008,15,1205,1216,151,186,11,35,15.187250996016019,35
0,0.4892123,1009,15,1205,1216,151,186,11,35,15.187002652519823,35
0,0.50859183,1010,15,1205,1216,151,186,11,35,15.18675496688752,35
0,0.83576375,1011,17,1220,1230,148,188,10,40,15.189153439153415,40
0,0.3965116,1012,16,1221,1228,146,184,7,38,15.190224570673763,38
0,0.9047595,1013,16,1234,1244,149,188,10,39,15.191292875989348,39
0,0.9063922,1014,16,1234,1244,149,188,10,39,15.192358366271492,39
0,0.90663546,1015,16,1234,1244,149,188,10,39,15.193421052631493,39
0,0.9221204,1016,16,1248,1257,149,187,9,38,15.194480946123576,38
0,0.92294,1017,16,1248,1257,149,187,9,38,15.195538057742851,38
0,0.922499,1018,16,1248,1257,149,187,9,38,15.196592398427356,38
0,0.72243935,1019,16,1262,1272,151,188,10,37,15.197643979057602,37
0,0.73712957,1020,16,1262,1272,150,188,10,38,15.198692810457487,38
0,0.7368428,1021,16,1262,1272,150,188,10,38,15.199738903394291,38
0,0.7444624,1022,16,1262,1272,150,188,10,38,15.200782268578905,38
0,0.7408289,1023,16,1262,1272,151,188,10,37,15.201822916666742,37
0,0.7473394,1024,16,1262,1272,150,188,10,38,15.202860858257509,38
0,0.739524,1025,16,1262,1272,151,188,10,37,15.203896103896113,37
0,0.7412751,1026,16,1262,1272,151,188,10,37,15.204928664072668,37
0,0.7258901,1027,16,1262,1272,151,188,10,37,15.205958549222714,37
0,0.72864616,1028,16,1262,1272,151,188,10,37,15.206985769728362,37
0,0.82890284,1030,16,1289,1299,148,187,10,39,15.208010335917379,39
0,0.82996356,1031,16,1289,1299,148,187,10,39,15.209032258064553,39
0,0.85626125,1032,16,1289,1299,148,187,10,39,15.210051546391696,39
0,0.8526831,1033,16,1289,1299,148,187,10,39,15.211068211068323,39
0,0.2804219,1034,14,1305,1313,153,186,8,33,15.20951156812339,33
0,0.3006933,1035,14,1305,1313,153,186,8,33,15.207958921694399,33
0,0.6402305,1036,16,1318,1328,149,187,10,38,15.208974358974274,38
0,0.6414039,1037,16,1318,1328,149,187,10,38,15.209987195902613,38
0,0.641317,1038,16,1318,1328,149,187,10,38,15.21099744245521,38
0,0.65319735,1039,16,1318,1328,149,187,10,38,15.212005108556923,38
0,0.6339633,1040,16,1318,1328,149,187,10,38,15.213010204081684,38
0,0.6428142,1041,16,1318,1328,149,187,10,38,15.214012738853398,38
0,0.6406764,1042,16,1318,1328,149,187,10,38,15.215012722646406,38
0,0.949989,1043,15,1332,1340,151,187,8,36,15.214739517153703,36
0,0.9496041,1044,15,1332,1340,151,187,8,36,15.21446700507613,36
0,0.94957554,1045,16,1332,1340,150,187,8,37,15.215462610899976,37
